x1,y1,z1,x2,y2,z2,x3,y3,z3
10.494976,-6.2510014,0.9484278,-9.6615095,-12.432547,-0.8430469,10.34888,1.0035132,-1.7914747
11.4625635,-6.6342044,1.2166699,5.51094,-3.9350173,-0.37122804,11.936778,-0.26105714,-4.89542
10.705738,-7.3000197,1.1376343,22.290447,35.539696,4.766089,8.090376,-1.22625,-5.980364
7.9155397,-7.1443434,1.3100758,2.9602442,4.047583,-6.2869267,8.878338,-2.318379,-6.7611403
5.621111,-5.726492,0.7759864,-11.53681,-10.4566555,-0.7711963,7.767049,-4.2104445,-4.026028
4.9385304,-4.2918754,0.30177248,5.6450615,-1.0154883,-0.58198977,13.230088,-2.5195606,-6.5000834
4.143384,-3.999683,0.6993457,23.938221,33.194973,3.8464015,12.79659,-1.1136842,-3.1901662
7.1563187,-4.528982,-0.42152345,1.81782,9.6615095,-6.8186207,10.557246,0.5460645,-1.1184741
7.5323367,-5.9468336,1.6262183,-5.695357,-6.2845316,-1.0466236,7.340735,2.4333398,-0.9484278
8.408914,-6.334827,0.4406836,-3.4057178,-4.3637257,0.8095166,4.4403663,4.8666797,-1.2621753
10.5692215,-6.4018874,0.08861572,14.188096,31.068195,-2.0094216,5.271438,6.2031007,-3.163821
9.321417,-6.468948,0.65384036,1.4609619,14.616805,-7.36708,6.0091043,7.2281694,-2.2776637
10.806329,-5.8821683,-0.57959473,-0.5484595,-0.87897223,2.2920337,5.942044,7.676038,-0.9316626
9.4507475,-6.4186525,1.2789404,-9.802815,-5.9061184,-1.5735279,5.965994,6.9862723,-1.9399658
10.672208,-6.318062,1.0418335,5.3025737,10.676997,-4.8523097,4.5720925,5.518125,-4.82357
10.2315235,-6.437813,0.98195803,13.349839,25.384813,12.10922,6.0426345,3.5661843,-2.9219239
9.16574,-6.926397,0.74006104,1.3196558,6.7946706,-2.1124072,10.609937,3.2620168,-3.5709743
5.647456,-6.0186844,0.6777906,-6.586304,-4.1960745,-1.2717555,10.406361,1.341211,-0.5412744
4.897815,-4.4738965,0.45505372,-3.3314724,-3.7410207,-0.14370118,9.534574,-0.30416748,-3.1901662
4.550537,-4.1625443,0.81909674,14.001285,29.065958,-1.583108,9.649534,-1.8776954,-4.4212065
6.342012,-4.905,0.5412744,1.0442286,17.208216,-1.6238233,10.720108,-2.5985963,-7.1371584
8.054451,-6.478528,1.7315992,2.3854396,2.2441335,2.3375392,8.701106,-2.7710378,-5.8270826
10.799144,-6.495293,2.3926246,-8.744217,-5.3480787,-1.0514137,10.97398,-2.811753,-5.4582496
10.269844,-6.085745,1.7268091,0.78556645,19.95291,-6.550379,13.536651,-1.8034497,-3.1255007
9.946517,-6.1767554,1.4226416,0.5676197,15.371236,18.839224,12.226575,0.2203418,-0.8861573
11.02188,-6.104905,1.1903248,-0.93405765,5.242698,2.2249732,8.396939,1.9208057,-0.8646021
10.291399,-6.3228517,1.6645386,-5.997129,-2.2249732,-3.3745828,4.873865,4.191284,-3.4488282
9.872271,-6.4282327,1.1855347,-0.5748047,-0.98914313,1.1160791,3.8487966,5.836663,-3.427273
5.997129,3.4895437,6.5192432,6.353987,5.8127127,5.910908,3.9541774,6.559959,5.738467
6.854546,3.67875,6.2653713,5.982759,5.695357,4.181704,4.1170387,6.430628,6.13604
6.9072366,3.786526,6.09293,5.5732107,4.0667434,3.408113,3.8392165,6.7779055,5.599556
6.581514,3.8583767,5.8007374,2.320774,2.9338992,0.9388477,2.7806177,5.264253,3.173401
6.847361,3.7458107,5.233118,25.169262,18.661993,10.9069195,3.4296682,2.8476784,-6.11688
7.350315,4.878655,4.5864625,11.829002,-2.7566676,5.1540823,7.9849954,-0.50774413,-9.81
6.200706,5.1660576,-3.3554225,-21.806654,-13.97973,-3.779341,8.519085,-1.954336,-9.501043
3.7506008,-0.6179151,-1.5495777,16.784298,9.062755,-6.4042826,6.5168486,-3.1398706,-6.5216384
6.6821046,-6.1240654,4.2080493,5.513335,13.642032,3.4847536,9.692644,-3.896697,-9.596844
12.695999,-9.299861,4.6846585,-7.776629,-11.460169,0.17483643,14.64315,-4.4619217,-6.1743608
12.969031,-7.577842,1.8489552,-1.3292359,-9.616004,-0.8933423,12.664864,-1.4250367,-2.7183473
10.691368,-7.326365,3.283572,31.825022,41.503296,-1.5232325,7.798184,2.0166066,0.40954837
9.462723,-6.5240335,2.550696,4.3134303,5.158872,-6.7371902,2.2273684,3.68354,-3.3051271
8.5119,-6.5719337,2.1148024,-16.631016,-12.935501,-0.5748047,2.193838,5.0582814,-6.13604
9.575289,-7.1443434,1.0059083,8.744217,5.230723,-3.4416432,4.471502,6.950347,-4.1218286
11.5823145,-6.950347,1.3196558,13.476775,26.955946,17.086071,3.2332766,5.9252787,-2.8309133
8.368198,-7.1227884,2.088457,-1.5639478,-4.790039,-4.663103,4.897815,2.929109,-3.1422658
6.7731156,-6.231841,1.5304176,-14.106666,-8.3322735,-4.0523734,6.7395854,0.6610254,-6.2749515
4.488267,-5.1708474,1.0681788,6.957532,13.855188,-4.869075,8.576566,-1.6070582,-9.019644
3.178191,-4.521797,0.42870852,10.159674,23.480772,6.210286,10.499766,-3.171006,-9.079519
5.0367265,-5.223538,-0.035925295,0.09340577,3.661985,-2.929109,8.873548,-2.4644752,-8.667576
8.703502,-6.488108,0.78556645,-9.79084,-5.0487013,-2.191443,14.458734,-2.4788454,-9.292676
9.357342,-7.0581226,3.671565,-2.6393116,-4.782854,-0.57719976,11.728411,-0.6658155,-2.064507
10.186019,-6.878496,2.2058132,20.446283,32.81656,-4.040398,6.330037,2.4980054,-0.2562671
9.999207,-6.334827,2.179468,3.8176613,15.548468,-2.4572902,3.7937112,5.0199614,-2.0118165
11.144027,-6.205496,1.8058448,-0.6610254,-1.6094532,2.0070264,2.318379,6.2677665,-4.5553274
11.361973,-6.593489,2.0932472,-11.330838,-7.5946074,-3.5039136,3.9398074,6.583909,-5.2762284
10.159674,-7.213799,1.7315992,5.252278,3.2117214,-3.8176613,2.0333717,4.8379397,-3.8895118
7.7359133,-6.928792,1.583108,19.521805,32.548317,15.953226,4.4834766,0.14370118,-4.502637
5.637876,-5.5708156,0.91010743,2.430945,2.675237,-4.2799,11.960728,-0.7496411,-8.806487
3.647615,-4.526587,0.4263135,-9.77168,-8.121511,-1.4465919,9.910591,-1.3196558,-9.14658
3.527864,-4.3541455,0.4382886,0.13651612,-4.9289503,-0.1341211,9.75252,-2.7303224,-10.557246
7.4844365,-5.48699,0.46702883,25.633896,39.242397,0.23231691,8.610096,-3.05844,-8.844808
8.890313,-6.591094,2.6560767,2.203418,8.284373,-10.768008,12.521163,-2.9506643,-7.824529
8.533455,-6.8689165,2.335144,-6.715635,-5.7648125,-1.22146,14.156961,-1.0753639,-4.775669
9.079519,-6.8018556,1.5304176,-6.488108,-7.31439,-0.6442603,7.209009,0.79754156,-2.4525
9.589659,-6.4426026,2.1579127,15.074254,24.90581,-9.6758795,3.4679885,3.410508,-2.2848487
11.02188,-6.1144853,1.6525636,3.307522,16.707657,4.4475513,3.1853762,6.255791,-4.7086086
12.394227,-6.672525,1.6046631,-1.4992822,-0.21555176,1.0226734,4.6654983,6.564749,-4.873865
9.807606,-7.580237,1.954336,-8.681946,-5.6738014,-2.2944288,3.4727786,6.564749,-3.04886
6.3803325,-7.31918,1.4801221,0.24668702,-1.2070899,0.6562354,5.479805,4.27032,-3.6021094
3.899092,-5.8821683,0.8646021,15.661034,26.44341,19.828367,7.1443434,1.587898,-5.654641
2.5938063,-4.744534,0.31135255,1.343606,3.3482375,-0.60833496,11.781101,-1.2789404,-7.077283
5.0822315,-5.6522465,0,-7.4748564,-4.905,-3.65959,9.101074,-2.3974147,-5.5803957
7.7718387,-7.3096,1.9327809,-4.8331494,-4.5840673,1.7028589,9.266331,-3.2093263,-5.455855
11.081756,-7.3790555,2.8907888,17.56268,28.630064,-3.9422023,9.457932,-2.454895,-6.2821364
13.366605,-6.119275,3.7074904,4.2439747,17.524359,0.25147706,13.476775,-1.6908839,-4.4331813
10.708133,-5.724097,2.179468,-0.18441652,-2.5004005,2.1363575,12.655284,0.8167017,0.102985844
11.62782,-5.965994,1.7627344,-13.46959,-9.3381815,-0.8262818,10.648257,2.7758276,3.0895753
9.472302,-6.701265,2.9817994,5.654641,6.104905,-7.8508744,5.5157304,2.7566676,-0.39757326
5.362449,2.8596535,7.36708,6.047425,5.4606447,5.43909,3.537444,4.8211746,7.92033
6.1480155,3.171006,6.8952613,6.6749196,5.4319043,5.024751,3.1949563,5.0630717,8.624466
7.5299416,3.166216,6.5072684,6.758745,5.886958,6.080955,4.061953,5.4247193,7.4580913
7.1275783,3.2380664,5.9875493,12.899576,7.1227884,10.447076,9.220825,3.422483,1.1112891
7.680828,3.652405,4.8834453,9.807606,1.8776954,0.99393314,4.0116577,1.1136842,-6.3851223
7.6425076,3.7194655,1.336421,-19.52899,-7.5251517,3.027305,6.662945,-0.86220706,-4.9073954
5.8342676,1.6597486,1.1256592,24.599247,2.1243825,-17.531544,7.6113725,-2.1267774,-6.1240654
5.0558863,-1.3986914,0.7879615,19.37571,21.136047,7.6137676,9.091495,-2.7710378,-7.1419487
7.070098,-5.0678616,2.7638526,-1.094524,-16.278948,-4.1218286,9.09868,-3.3793726,-7.606582
9.798025,-8.150251,2.1004322,-24.714207,-16.841778,5.103787,12.377461,-2.6033864,-4.8091993
11.1248665,-7.8341093,2.6273365,13.610896,14.55693,-6.342012,10.653048,0.6394702,0.5412744
11.287727,-7.565867,2.816543,10.32972,15.934066,3.1973512,9.843531,2.7901978,2.687212
8.734636,-6.8976564,2.8213332,-4.988826,-10.418335,-2.1100123,8.780142,3.7577858,3.0895753
9.592053,-6.5312185,1.9064356,-23.011349,-14.446758,4.773274,3.2668068,4.3086405,-0.61073
10.380015,-6.7395854,2.3662794,40.102207,32.265705,-9.1849,3.657195,5.8007374,-4.897815
11.510465,-7.1251836,1.8705103,8.018526,7.91075,-10.3512745,3.178191,5.9037232,-5.807923
8.399334,-7.350315,1.8369801,-9.908196,-13.824054,-2.320774,3.7937112,2.8764186,-2.9817994
6.368357,-6.1647806,0.8430469,-7.2640944,-13.119918,-0.009580079,9.431587,-1.6908839,-4.038003
5.149292,-4.655918,0.7664063,37.467686,41.43863,2.42376,12.080479,-1.3196558,-7.101233
4.176914,-3.9829175,0.083825685,2.4093897,3.2404616,-10.274634,12.880416,-2.7518775,-7.91075
4.758904,-4.653523,0.25866213,-13.740228,-13.45522,-1.2981006,12.375067,-2.1100123,-6.70845
7.5706573,-6.2438164,0.8669971,5.640271,-3.647615,-2.3614893,14.899417,-1.0274634,-3.4727786
8.600515,-7.4652762,2.7734327,22.908363,28.893517,31.662159,9.64714,0.3281177,-0.13891114
11.450589,-7.0988383,2.0501368,-1.9040406,-0.9029224,-5.6618266,4.4379716,3.542234,-2.323169
10.221944,-6.569539,1.2645704,-20.372038,-13.924644,-1.5471827,4.8451247,5.8342676,-2.327959
10.423125,-6.016289,1.4178516,8.581355,14.317428,-5.110972,4.3397756,6.452183,-2.088457
10.5764065,-6.8497562,1.575923,6.7491655,18.985321,22.637726,2.2345533,7.070098,-3.4943337
10.360855,-7.165899,0.72569096,-1.6046631,-3.5709743,0.7232959,3.3554225,5.0726514,-2.4836354
8.025711,-7.0198026,1.1615845,-16.108902,-11.014695,-6.2270513,6.339617,1.477727,-4.054768
5.6354814,-5.7791824,0.84065187,16.302898,36.27976,-11.402688,11.251802,-0.7879615,-7.8844047
5.0199614,-4.4834766,0.12454102,3.1901662,13.270803,-2.0070264,10.346485,-1.1376343,-5.9180937
4.406836,-4.368516,0.6179151,-3.396138,-5.225933,1.092129,12.264895,-2.0549269,-7.30481
5.702542,-5.1157618,0.15328126,-10.557246,-9.3381815,-3.3386574,12.2433405,-1.590293,-6.981482
7.2449346,-6.191126,0.7232959,13.072017,32.886013,-13.37379,16.166382,-0.65384036,-4.4667115
10.923684,-6.8880763,1.1543995,2.7375073,12.18586,2.8859987,8.990904,0.87418216,1.2789404
9.208851,-6.7539554,1.4609619,-5.1947975,-6.7874856,0.9364527,3.7266505,3.04886,-2.9051588
11.637401,-5.9180937,0.32572266,-6.0570045,-9.053174,-3.6021094,2.955454,5.479805,-6.0114994
10.626702,-6.353987,0.9244776,25.494984,37.987408,-2.4716604,3.5853443,6.8808913,-5.223538
10.835069,-6.478528,0.6706055,4.277505,8.962164,-7.31918,4.6511283,6.1599903,-4.232
10.066268,-7.1419487,0.98195803,-7.8844047,-7.690408,-0.7759864,5.1540823,4.636758,0.07903565
6.3779373,-6.6773148,1.3244458,-1.590293,-6.5455885,-3.5637891,8.214917,2.4453151,-0.5748047
4.622388,-5.0750465,0.32572266,26.488916,36.842587,4.0787187,11.496095,-0.00239502,-4.045188
3.2093263,-4.4403663,0.083825685,5.216353,17.878822,9.2184305,11.625425,-1.0442286,-6.06419
5.5444703,-4.9409256,-0.3520679,-13.833633,-9.407638,-2.0381618,12.276871,-1.7555494,-6.473738
8.756192,-5.934859,0.19160157,5.319339,7.077283,-1.8082398,13.939014,-1.3962965,-3.65959
9.618399,-6.6270194,1.9711012,8.966953,23.586153,15.7736,11.761941,0.55324954,0.7568262
9.371712,-6.6270194,0.57959473,-1.0011182,2.203418,-5.120552,8.241262,2.7279274,1.6693287
10.600357,-6.071375,1.0777588,-11.376344,-6.423443,-0.6346802,5.103787,4.143384,1.947151
11.740386,-6.104905,0.5388794,1.6166383,3.2572267,-3.1350808,3.9948928,5.1756372,-2.6560767
10.952425,-6.68929,0.09101075,17.021404,30.675411,7.060518,4.016448,5.6761966,-6.7563505
5.7552323,3.6548,6.71324,4.8307548,3.4631984,8.186177,2.1411476,3.6164796,9.560919
8.080796,4.24158,5.2762284,4.9457154,3.4823585,7.6592727,2.1315675,3.539839,8.875943
8.164622,4.3709106,4.8091993,5.8989334,3.7242556,8.123906,3.4560134,4.605623,8.701106
6.959927,3.412903,3.896697,8.648416,4.481082,10.497371,4.639153,3.7410207,5.017566
6.1552005,1.092129,4.8187795,1.7172291,0.9388477,3.9014869,10.154883,3.1614258,2.5890162
4.8379397,-2.4932153,2.9027638,-8.885523,-0.050295413,-2.4453151,5.8127127,1.0849439,-4.1218286
7.7574687,-5.9635987,3.8272414,28.917467,27.779833,12.456497,9.75252,-0.37362307,-4.181704
10.025552,-7.1706886,2.9841945,11.785892,0.82388675,1.698069,9.431587,-3.0081446,-2.6441016
10.825489,-7.3790555,3.7386258,-8.892708,-9.987232,-3.3865578,8.610096,-3.899092,-3.8559816
11.045831,-6.5407987,3.803291,-10.384805,-13.481565,-0.6658155,10.679393,-4.0882983,-5.376819
9.798025,-6.3084817,3.1494508,32.550713,31.082565,31.669344,14.595249,-3.293152,-2.1770728
10.188414,-6.128855,2.792593,-1.5184424,-8.698711,-5.2858086,8.655601,-0.16286133,-0.97956306
12.25771,-6.3084817,3.283572,-22.786217,-11.587105,-4.061953,9.402847,2.6776319,-0.9364527
10.071057,-7.31918,3.0847852,10.835069,15.2538805,-5.7767873,7.541917,4.397256,0.44786867
7.0030375,-6.6342044,2.2058132,7.3766603,11.900852,9.879456,5.4247193,5.613926,-1.3124708
4.687053,-5.2019825,1.3555812,-4.9864306,-7.9083548,0.68737066,4.773274,7.2976246,-0.88376224
3.6021094,-4.0667434,0.2562671,-12.523558,-9.6686945,-4.248765,3.8440065,7.436536,-0.122146
4.6654983,-4.152964,0.8765772,28.227701,27.293644,-4.502637,2.943479,5.2283278,-4.176914
7.424561,-5.604346,1.0250684,5.508545,10.832674,-1.0777588,6.310877,1.3388159,-5.0558863
8.468789,-6.8904715,2.6153615,-5.513335,-6.473738,-0.6466553,10.243499,-0.39517823,-5.1804276
11.239827,-6.75156,1.8776954,-7.4988065,-8.013736,-3.7338357,10.044712,-1.5376027,-6.5264287
10.490186,-6.5479836,1.5663428,38.231697,31.353203,-1.5352076,11.153606,-2.4261549,-6.3707523
9.065149,-6.1767554,1.9232007,7.1467385,11.445799,-4.5960426,8.756192,-2.6009912,-6.2725563
11.361973,-6.085745,2.0453467,-5.613926,-5.376819,-2.7087672,8.59333,-2.818938,-7.94428
12.317586,-6.543194,2.1171973,-6.792276,-6.437813,-1.6334034,9.654325,-3.166216,-6.856941
9.311836,-7.4125857,2.3950195,11.63261,15.170054,-2.931504,12.487633,-2.6488917,-5.398374
6.167176,-6.5096636,1.5783179,4.4762917,7.893985,-6.344407,12.410992,-1.8920655,-3.784131
3.9541774,-4.7229786,0.7711963,-6.382727,-4.5768824,-0.21315674,8.816068,-0.44547364,-1.1520045
3.5613942,-4.0835085,0.62989014,-2.9338992,-2.6656568,-1.5112574,6.8880763,1.7028589,-3.9326222
5.1804276,-4.7086086,0.6179151,21.86653,32.213013,15.85503,5.975574,4.1218286,-4.471502
7.89638,-6.13604,1.5064673,2.3255641,2.8285182,-8.214917,4.754114,5.1061816,-4.505032
10.588382,-6.7300053,2.5842261,-10.617122,-6.662945,-1.6334034,2.7422974,7.168294,-5.9204884
10.150093,-6.662945,2.1579127,0.12693603,0.18441652,-5.2834134,4.2128396,7.479646,-3.4440382
10.274634,-6.1552005,1.463357,11.620635,26.929602,19.612816,4.133804,6.430628,-2.5938063
10.212363,-6.320457,2.0980372,0.9963282,-0.6658155,-8.495134,4.1936793,4.775669,-3.8344264
9.826766,-6.4426026,1.951941,-11.433824,-6.1815457,-3.0129347,6.631809,2.2608986,-4.232
10.490186,-6.5407987,1.7675245,2.8548634,8.394544,-3.6859353,10.8925495,0.92208254,-4.9313455
9.043594,-6.6413894,1.5615528,7.656878,21.40908,19.756517,9.980047,0.53169435,-4.636758
6.6365995,-5.8031325,1.3531861,0.9627979,1.456172,-4.112249,10.91171,-1.0394385,-4.9529004
5.096602,-4.430786,0.69695073,-10.844649,-5.362449,-2.6249416,10.894944,-1.5160475,-4.7086086
4.1793094,-4.026028,0.57959473,0.44547364,-1.6573536,-1.5950831,9.778865,-1.3148658,-6.143225
5.942044,-4.3206153,0.117355965,23.418503,30.342505,7.5155716,12.961846,-0.9963282,-4.9720607
7.8341093,-5.575606,1.1448194,4.2248144,4.749324,-4.4547367,14.937737,-0.28261232,-1.9758912
10.267449,-5.9635987,0.58198977,-9.062755,-5.5636306,-0.6849756,10.080638,1.1543995,-0.1101709
10.655442,-6.215076,1.2573853,-2.943479,-3.788921,-0.82388675,6.8761015,2.5866213,-1.2933106
10.209969,-5.721702,0.847837,23.440058,33.52788,7.32876,3.0081446,4.993616,-3.4847536
10.636282,-5.7648125,1.0250684,4.9385304,7.9682302,-3.9613624,2.7662477,5.999524,-4.2343946
10.6746025,-5.9228835,1.1975098,-7.359895,-4.009263,-2.3686745,3.9134622,7.165899,-4.3541455
12.755875,-5.934859,0.98435307,-9.256751,-4.6128078,-2.2968237,3.180586,6.7803006,-3.8895118
8.667576,-6.8928666,2.1100123,24.551346,29.288694,-6.3923073,4.4475513,5.206773,-3.908672
7.216194,2.7183473,6.006709,5.278623,5.49178,7.3000197,3.293152,3.7697608,8.040081
8.236472,2.931504,5.3792143,9.311836,8.679551,9.750125,3.4512234,3.786526,8.990904
7.661668,3.3793726,6.085745,10.281819,2.792593,4.6271777,4.4403663,4.25595,7.5874224
8.183782,3.9757326,4.6128078,-6.437813,0.5460645,-3.9685476,8.847202,4.2511597,5.4989653
4.670288,3.5134938,1.0705738,-10.885365,0.6610254,-4.8427296,4.536167,3.6116896,0.47181886
3.3290772,1.5639478,0.6777906,5.223538,0.48379397,-3.173401,5.2355127,1.1735597,-7.541917
6.67971,-3.2428565,3.03928,36.3564,19.833158,10.799144,8.006551,-2.3662794,-7.31439
9.050779,-7.5299416,5.2858086,10.3872,4.021238,-4.023633,12.842095,-3.68354,-11.402688
9.10347,-8.226892,2.4884255,-8.859178,-3.3554225,-1.7794995,12.992982,-3.3482375,-7.32876
9.81958,-8.432864,5.5396805,-15.213164,-1.5112574,-1.5184424,15.795155,-2.8788135,-1.9351759
10.253079,-7.31439,2.7758276,2.8309133,1.21188,-7.117998,8.753797,0.5676197,-1.0753639
7.407796,-6.847361,7.0509377,34.179325,23.940617,3.5709743,3.3482375,3.5757644,-2.936294
9.148975,-6.744375,-0.24189699,10.736873,5.130132,-3.5829494,2.7183473,6.0258694,-3.8104763
10.049502,-7.0509377,2.7111623,-10.578802,-4.9696655,-3.6404297,4.4355764,7.230564,-3.3865578
8.890313,-7.685618,1.9687061,-15.337706,-4.054768,-0.49097902,3.0225148,5.9875493,-2.4620802
6.8952613,-6.8497562,1.2334352,14.360538,6.4090724,-11.122471,5.369634,3.1302907,-1.6357985
5.384004,-5.9133034,1.0059083,20.999533,19.038012,13.642032,10.332115,0.69695073,-5.4414845
4.28469,-5.0510964,0.49097902,5.2929935,1.1280543,-3.187771,8.231683,-1.0083033,-5.9013286
4.502637,-5.3097587,0.3520679,-12.193045,-5.518125,-2.1722827,8.727451,-3.1542408,-6.373147
6.7803006,-6.373147,0.6706055,-15.217955,-4.7086086,3.68354,8.808882,-3.9877076,-9.788445
10.111773,-7.199429,1.4968873,29.655132,11.00751,-20.863016,10.585987,-2.802173,-9.09868
10.30577,-6.9144216,1.2933106,21.449797,17.335152,7.7478886,14.238392,-1.590293,-4.600833
9.623189,-6.485713,0.9412427,6.437813,1.9112257,0.5963599,9.79084,-1.3172607,-2.7183473
11.318863,-6.085745,0.8047266,-11.975099,-4.404441,-1.7292042,4.91937,1.456172,-3.788921
11.601475,-6.7539554,1.7699195,-14.279107,-4.3397756,1.9208057,3.5134938,5.278623,-3.8823268
10.789563,-7.4844365,0.57959473,34.464333,13.898299,-15.88377,1.9782863,6.090535,-5.221143
7.1563187,-7.302415,1.6118482,13.009747,15.89814,5.0582814,2.7566676,5.5324955,-2.9889846
4.7876444,-5.5468655,1.101709,1.223855,-1.2454102,0.1939966,3.9134622,3.3099172,-4.7636943
3.65959,-4.311035,0.4766089,-15.550862,-3.8487966,-1.7363893,9.062755,-0.5460645,-7.678433
4.263135,-4.514612,0.7759864,-5.8342676,-5.0630717,-1.575923,12.478052,-0.6586304,-6.2677665
7.4988065,-6.06419,0.7759864,32.34953,21.454586,-3.3697927,13.603711,-2.179468,-8.284373
9.879456,-7.1467385,2.7614577,9.716595,13.567786,-3.5110989,9.275911,-1.7315992,-6.0258694
10.229129,-7.1539235,1.3627661,0.8143067,0.35925296,1.214275,10.360855,-2.1171973,-8.243657
10.533297,-6.6342044,0.5340894,-13.8048935,-1.8082398,-2.7806177,18.738634,-2.8285182,-5.376819
12.327166,-6.471343,1.7938697,-9.251961,-2.6105714,-1.9758912,9.7812605,-0.613125,-0.9651929
10.425521,-7.101233,1.6693287,27.937904,18.594933,-5.872588,5.6690116,1.1927198,-2.9937747
10.095008,-7.237749,0.63707525,11.280542,15.194005,1.6286134,3.5134938,4.3325906,-4.8187795
7.668853,-7.165899,1.7938697,2.2920337,2.0213966,0.37122804,2.9674294,6.3228517,-5.8270826
5.719307,-5.951624,1.223855,-14.267132,-3.9901028,-1.6836988,2.8620484,6.2845316,-8.159832
4.615203,-4.653523,0.40715334,-10.648257,-4.643943,0.44547364,3.8799317,4.9529004,-3.6068995
3.417693,-4.382886,0.9484278,20.242706,9.448353,-11.191927,4.631968,3.5015187,0.009580079
6.095325,-5.1876125,0.023950197,12.585828,16.262184,5.49657,12.561878,1.2861255,-1.8776954
8.880733,-6.6485744,1.22146,1.8729054,2.323169,0.9364527,11.730806,0.119750984,-2.0381618
10.003997,-7.213799,1.4992822,-13.32589,-2.4836354,-3.027305,15.184424,-0.7185059,-2.7422974
10.3393,-6.7300053,0.62989014,-8.365804,-2.9171338,-1.7004639,16.767532,0.040715333,-0.87418216
12.17149,-5.997129,-0.4167334,22.355114,19.303858,-4.164939,14.00847,0.49097902,2.327959
10.233919,-6.5407987,0.5292993,8.004155,15.399976,4.140989,3.9374123,1.8058448,-0.54366946
10.3393,-6.974297,1.8441651,1.6908839,4.272715,3.5757644,1.583108,4.0571632,-4.1074586
8.459209,-6.912027,1.9447559,-9.275911,-0.21555176,-3.8511915,3.9350173,7.101233,-5.7815776
6.6844997,-6.143225,1.6789087,-8.734636,-1.3244458,-2.6369166,3.8008962,6.71803,-4.497847
7.4101906,7.2664895,3.0129347,6.1216702,6.2270513,5.000801,2.818938,4.038003,8.610096
6.0593996,7.8365045,5.120552,6.844966,7.0174074,6.2845316,3.7050953,4.471502,9.568104
5.6426663,7.077283,5.1468973,11.908037,7.9059596,9.802815,3.5134938,5.384004,10.063872
5.927674,6.5192432,5.094207,3.9445972,3.9637575,1.1855347,2.9865894,3.2284865,2.6464968
5.606741,6.253396,5.4271145,-7.5059915,1.0777588,-1.83219,3.187771,2.1698878,-6.7946706
5.719307,5.973179,5.5612354,-15.26346,-2.0022364,0.3281177,7.2616997,-0.3544629,-6.744375
5.5444703,5.858218,5.637876,48.64764,25.418343,15.026353,10.248289,-1.9040406,-6.6174393
6.119275,5.9300685,4.521797,11.64698,1.2765454,-3.899092,14.418018,-1.7866846,-11.266172
6.2917166,5.9875493,4.998406,-29.200079,-18.379381,-2.799778,14.209652,-2.1746778,-8.784932
6.7779055,6.1216702,3.4248781,10.087823,-7.173084,-10.408755,17.263302,-2.4189699,-2.684817
6.0617948,6.2869267,1.0849439,25.708141,25.933273,30.629906,10.420731,0.15567628,0.6682105
5.489385,5.094207,0.05269043,-3.5039136,-7.2185893,-4.2176294,2.9794044,1.710044,-6.615044
3.0799952,0.5939649,0.1460962,-26.196724,-12.78701,-5.9133034,4.6654983,5.5636306,-5.1708474
5.8007374,-8.49753,2.8859987,29.403656,32.327976,-13.036092,3.3242872,6.7491655,-2.047742
9.534574,-13.982124,6.559959,7.4269557,8.104747,-8.023315,4.998406,5.4199295,-5.2355127
17.69201,-6.823411,6.100115,-10.746453,-12.1379595,2.179468,5.1468973,2.193838,-1.6549586
13.6851425,-5.9372535,4.5625124,-2.5243506,-8.899893,-1.4873072,10.887759,-0.9364527,-4.2080493
14.00368,-6.229446,3.0416749,42.291256,41.084167,-12.731924,12.9187355,-2.4022048,-5.1924024
11.927197,-7.417376,2.1411476,2.304009,3.8703518,-9.196876,13.179793,-2.692002,-7.917935
7.7550735,-8.351434,2.3782544,-14.535374,-8.411309,-3.3530276,12.992982,-2.5291407,-7.1275783
3.6045046,-6.5719337,0.6346802,-6.4210477,-8.035291,0.1341211,14.806011,-1.5519727,-3.6140847
-0.22992188,-4.893025,-2.1435425,47.909973,39.218445,-15.756834,9.295072,-0.033530276,-1.3675562
2.3662794,-6.339617,0.047900394,-0.54366946,3.4655933,-10.044712,5.264253,2.4812403,-3.1853762
8.420889,-9.639954,0.5628296,-17.268091,-12.487633,-2.6129665,3.2428565,4.655918,-3.1374757
14.863492,-8.143066,3.772156,4.263135,-3.9445972,-2.687212,2.6177564,5.8342676,-6.222261
11.450589,-4.26074,13.460011,29.068354,32.02141,12.648099,4.138594,5.1660576,-1.9112257
8.53585,-7.2185893,-2.090852,3.3314724,2.806963,-6.502478,4.9073954,3.8607717,0.58198977
12.571458,-7.0341725,2.6057813,-20.934866,-11.876903,-3.278782,5.992339,1.6357985,-3.5877395
11.726016,-7.7574687,0.47181886,7.668853,8.198153,-3.7050953,10.248289,-1.5663428,-5.585186
4.7133985,-6.332432,0.32093263,7.7335186,17.816551,15.675404,10.3440895,-1.3244458,-7.7071733
3.3697927,-3.755391,-0.1341211,-3.4296682,-5.7815776,-0.38080812,10.47821,-2.1339624,-7.3838453
1.6621436,-3.4536183,-1.104104,-15.031143,-8.880733,-2.2273684,11.999048,-1.8729054,-7.664063
7.1467385,-5.7791824,-0.47900394,7.479646,13.151052,-7.6496925,16.47055,-1.1735597,-5.1900077
11.326048,-6.5407987,1.0322535,11.225457,17.00943,14.935343,11.287727,1.0274634,-0.23471193
